doc_id,title,text_len,word_count,line_count,has_pipe,has_tab,has_brackets,num_count,year_count,unique_years,has_currency,pct_count,is_relevant
d8b642c80,,562,100,9,True,False,False,14,2,1,True,0,False
d89a6eab8,,322,46,4,False,False,False,6,0,0,False,0,False
d8d845c9c,,509,73,3,False,False,False,3,2,1,False,0,False
d86dcdd06,,4139,751,45,True,False,False,106,11,1,True,5,False
d89a38602,,3400,555,29,True,False,False,101,5,1,True,25,False
d8a7a8008,,853,182,13,True,False,False,25,4,1,True,0,False
d8e68d7b4,,6683,1080,50,True,False,False,128,17,1,True,1,False
d8ec72f4e,,880,211,11,True,False,False,45,7,1,True,16,False
d8b3e32fa,,6065,925,40,True,False,False,56,14,1,True,0,False
d8eca4f1c,,3671,571,26,True,False,False,42,11,1,True,0,False
d85e20818,,143,23,2,False,False,False,0,0,0,False,0,False
d8c73c540,,1127,178,8,False,False,False,19,8,1,True,0,False
d872efe9c,,2965,546,40,True,False,False,133,10,1,True,11,False
d8b8ed44e,,1789,353,20,True,False,False,144,11,1,True,0,False
d8c898880,,3748,604,23,True,False,False,44,6,1,True,18,False
d8a0bce88,,1283,197,8,False,False,False,15,4,1,True,1,False
d8bc26cf0,,1896,289,10,False,False,False,32,10,1,True,0,False
d8a522cfc,,4488,700,32,False,False,False,74,21,2,True,4,False
d8aba74ba,,2658,420,19,False,False,False,26,6,1,True,4,False
d8a9f8826,,7250,1154,55,True,False,False,133,16,1,True,0,False
d8d77291e,,1464,219,4,False,False,False,17,6,1,True,2,False
d8e95dcfa,,3279,494,39,True,False,False,47,5,1,True,2,False
d8b74089e,,815,121,5,False,False,False,11,5,1,True,0,False
d8aadb4b4,,4864,732,37,True,False,False,43,12,1,True,2,False
d860bbc26,,4433,727,33,True,False,False,65,19,1,True,0,False
d8b849164,,4432,784,41,True,False,False,163,15,1,True,5,False
d88c885a2,,4719,734,31,True,False,False,56,12,1,True,0,False
d8c2e4402,,2158,440,29,True,False,False,106,6,1,True,0,False
d86e581c2,,837,179,11,True,False,False,43,0,0,False,0,False
d8e0fbef4,,5078,813,29,True,False,False,43,12,1,True,0,False
d8c8545f4,,2095,336,18,True,False,False,34,10,1,True,1,False
d86d88cba,,2059,413,25,True,False,False,99,12,1,True,37,False
d89e8d02c,,3862,809,45,True,False,False,167,26,1,True,40,False
d89774a38,,5218,811,29,True,False,False,46,9,1,True,0,False
d8b5b92be,,4705,797,32,True,False,False,81,29,2,True,0,False
d8199c9bc,,2161,352,24,True,False,False,26,3,1,True,0,True
d8c555088,,1629,249,10,False,False,False,3,1,1,False,0,False
d8d4906b0,,5282,861,41,True,False,False,152,13,1,True,0,False
d8f65b9b6,,2506,430,22,True,False,False,40,12,1,True,0,False
d87ab1964,,2573,419,24,True,False,False,54,9,1,True,12,False
d877631cc,,1681,290,14,True,False,False,31,7,1,True,0,False
d8e57a020,,655,95,3,False,False,False,3,1,1,False,0,False
d8f0dc3fa,,1003,192,13,True,False,False,51,6,1,True,0,False
d82787b30,,1939,285,12,False,False,False,11,3,1,True,0,True
d862f0a82,,688,146,16,True,False,False,54,3,1,True,3,False
d885d3022,,3774,609,24,True,False,False,63,20,1,True,1,False
d861c8bdc,,3024,494,21,True,False,False,105,16,1,True,4,False
d8e1f74ca,,2407,364,8,False,False,False,16,9,1,True,0,False
d8e675c18,,1838,388,28,True,False,False,193,5,1,True,0,False
d8d9ff9a2,,1123,175,7,False,False,False,1,0,0,False,0,False
d8b642ca8,,250,31,2,False,False,False,0,0,0,False,0,False
d863c21ae,,3699,577,16,False,False,False,14,4,1,True,0,False
d878d600e,,2609,444,22,True,False,True,79,5,1,True,22,False
d8dcf0de6,,566,93,5,False,False,False,10,5,1,True,4,False
d837f6070,,3796,741,32,True,False,False,147,21,1,True,29,True
d896fc6d2,,2253,355,13,False,False,False,26,8,1,True,2,False
d8f629fce,,1647,261,9,False,False,False,16,11,2,False,0,False
d86f0e8aa,,3436,531,21,False,False,False,25,7,1,True,6,False
d8bad3d9e,,3480,526,28,True,False,False,53,13,1,True,0,False
d8a411e08,,3384,569,30,True,False,False,80,15,1,True,11,False
d8d45d134,,8017,1303,63,True,False,False,97,21,1,True,0,False
d8d0256b6,,6503,999,43,True,False,False,25,2,1,True,0,False
d8684b95a,,8532,1587,98,True,False,False,499,22,1,True,15,False
d8ab1a006,,5244,863,45,True,False,False,97,20,1,True,0,False
d8ba5aae8,,2899,452,21,False,False,False,27,10,1,True,0,False
d8982ec80,,2153,355,22,True,False,False,93,7,1,True,2,False
d8788d7c8,,3779,631,30,True,False,False,101,18,1,True,12,False
d8d4f7194,,3251,515,31,True,False,False,103,20,1,True,0,False
d8c73c7f2,,1987,309,11,False,False,False,6,3,1,False,1,False
d8a95ff40,,3049,498,21,True,False,False,174,10,1,True,0,False
d8d2c9cdc,,4720,762,31,False,False,False,90,45,1,True,4,False
d8797956a,,6511,1113,57,True,False,False,151,30,1,True,37,False
d8f1c9894,,1796,275,14,False,False,False,22,9,2,False,0,False
d828a59b8,,3812,757,36,True,False,False,149,26,1,True,29,True
d87d9a96e,,2569,390,11,False,False,False,7,2,1,False,0,False
d8f3100c2,,3460,516,20,True,False,False,32,6,1,True,0,False
d87085f3a,,1456,222,15,True,False,False,32,6,1,True,0,False
d8ead8634,,1595,252,19,True,False,False,22,2,1,True,0,False
d813cd23e,,1147,176,8,False,False,False,7,1,1,True,0,True
d8b1d2830,,1808,317,15,True,False,False,40,7,1,True,0,False
d88100aa4,,2361,436,19,True,False,False,48,5,2,True,0,False
d80ee2724,,947,167,11,True,False,False,27,8,1,True,0,True
d8bd74170,,4000,608,32,True,False,False,24,7,2,True,0,False
d8685be90,,3736,559,24,False,False,False,9,3,1,False,0,False
d8afb0700,,3629,513,24,False,False,False,6,1,1,False,0,False
d8e37ebf4,,3468,594,29,True,False,False,117,10,1,True,23,False
d8e9c7f4c,,2807,467,21,True,False,False,85,19,1,True,0,False
d86bdfa80,,667,125,7,True,False,False,13,3,1,False,0,False
d8836bee2,,4435,641,24,True,False,False,74,32,1,True,15,False
d8f4d542a,,2321,457,33,True,False,False,98,1,1,True,0,False
d8c18d5ae,,5395,842,31,True,False,False,81,14,1,True,0,False
d8a9b52b0,,3868,590,31,True,False,False,41,16,1,True,0,False
d8d2ea518,,2198,321,15,False,False,False,11,4,1,True,4,False
d8ba8007c,,2077,367,19,True,False,False,54,21,2,True,0,False
d8629a93e,,1722,283,16,True,False,False,53,6,1,True,0,False
d8b93b1bc,,3274,537,31,True,False,False,68,19,1,True,0,False
d829d9a14,,1378,194,6,False,False,False,5,0,0,False,0,True
d8d86da08,,3419,562,25,True,False,False,100,21,1,True,10,False
d89f4dc3c,,3594,619,24,True,False,False,99,3,1,True,0,False
d8d3e0de6,,4673,748,28,True,False,False,104,30,1,True,5,False
d88000b7c,,474,71,3,False,False,False,13,5,1,True,0,False
d8df05f82,,2222,357,11,False,False,False,0,0,0,False,0,False
d8ecb5e7a,,3005,559,26,True,False,False,114,19,1,True,32,False
d87053896,,4557,722,35,True,False,False,61,13,1,True,0,False
d8bbf2e82,,2314,350,18,False,False,False,41,20,1,False,19,False
d8e65dda2,,2448,361,13,False,False,False,16,3,1,True,3,False
d86356184,,2324,374,18,True,False,False,33,8,1,True,0,False
d8d34d96a,,1228,181,6,False,False,False,8,4,1,True,0,False
d8e903cf0,,2789,412,22,True,False,False,55,11,1,True,0,False
d89a6eaf4,,497,67,3,False,False,False,3,1,1,False,0,False
d895acf52,,912,159,14,True,False,False,45,3,1,False,0,False
d8e1b1b78,,689,102,4,False,False,False,0,0,0,False,0,False
d88c9d498,,2211,345,13,True,False,False,29,9,1,True,0,False
d8ed3175a,,989,143,7,False,False,False,2,0,0,False,0,False
d89b8a33e,,1448,215,8,False,False,False,8,3,1,True,1,False
d8cf9f3ea,,654,117,14,True,False,False,34,2,1,True,0,False
d8db0b0ee,,1556,237,9,False,False,False,11,4,1,True,2,False
d8202fc70,,2179,318,9,False,False,False,2,0,0,False,0,True
d89bf2484,,3946,618,20,False,False,False,18,5,1,True,1,False
d8a242848,,543,66,2,False,False,False,0,0,0,False,0,False
d89901676,,13966,2342,107,True,False,False,319,35,1,True,39,False
d8ddaa228,,1895,309,15,True,False,False,42,10,2,True,0,False
d8dc58a1e,,3001,528,28,True,False,False,109,19,1,True,0,False
d8dfd4f3a,,1773,256,12,False,False,False,8,4,1,False,0,False
d86e1fab6,,2118,353,16,True,False,False,60,11,1,True,19,False
d8ea5b1f2,,4726,704,32,True,False,False,28,5,1,True,1,False
d8983c010,,1963,319,17,True,False,False,28,12,1,True,1,False
d8b38862a,,498,100,11,True,False,False,32,4,1,True,0,False
d8de48f0e,,1826,277,9,False,False,False,26,5,2,True,0,False
d8b7f72ec,,9913,1477,63,True,False,False,88,19,1,True,0,False
d8d43dbb8,,5572,909,36,True,False,False,127,34,1,True,10,False
d8f6b5bb4,,3178,564,33,True,False,False,98,16,1,True,6,False
d8cda66e2,,4106,673,25,True,False,False,62,10,1,True,10,False
d8b190a66,,3435,565,32,True,False,False,54,17,1,True,0,False
d8a4fc020,,3919,605,32,True,False,False,45,7,1,True,0,False
d8ba46d54,,1485,242,8,False,False,False,21,12,1,True,0,False
d85f8acb2,,5268,876,45,True,False,False,140,12,1,True,15,False
d8e8c65c6,,2812,480,31,True,False,False,155,10,1,True,17,False
d8848a666,,459,69,4,False,False,False,6,1,1,True,0,False
d8df3f962,,1624,227,10,False,False,False,6,1,1,False,0,False
d8cfea250,,3890,612,32,True,False,False,55,13,1,True,0,False
d8c3c0060,,319,51,1,False,False,False,11,2,1,True,0,False
d873e1eea,,800,135,12,True,False,False,17,0,0,True,0,False
d8e01a6b6,,974,144,6,False,False,False,3,1,1,True,0,False
d887b73f2,,4219,684,24,False,False,False,62,26,1,True,9,False
d89f337f6,,7013,1127,62,True,False,False,174,20,1,True,5,False
d8d4f7112,,3926,720,41,True,False,False,174,8,1,True,8,False
d8adf5f6e,,1788,278,11,False,False,False,10,4,1,False,0,False
d866e5066,,1735,271,11,False,False,False,10,6,1,True,1,False
d8694b92c,,1757,279,18,True,False,False,38,24,2,True,0,False
d8b0c0d20,,681,100,7,False,False,False,0,0,0,False,0,False
d81447c00,,1220,221,13,True,False,False,29,2,1,True,0,True
d8f8245fe,,875,150,10,True,False,False,16,3,1,True,0,False
d8121854c,,1885,285,10,False,False,False,13,7,1,False,0,True
d8d49850e,,653,122,9,True,False,False,31,7,1,True,6,False
d86731b32,,3878,750,41,True,False,False,143,21,1,True,12,False
d8bf5be66,,4142,695,30,True,False,False,104,36,1,True,0,False
d899f1bc6,,4002,633,23,True,False,False,56,32,1,True,1,False
d89854e8a,,1984,338,20,True,False,False,28,7,1,True,4,False
d86a787dc,,1494,311,19,True,False,False,140,9,1,True,0,False
d812c0c38,,985,177,17,True,False,False,58,6,1,True,0,True
d8d09a236,,2246,335,12,False,False,False,31,10,1,True,2,False
d82384dda,,4188,654,28,True,False,False,38,14,1,True,0,True
d820400fc,,8524,1382,75,True,False,False,167,32,1,True,11,True
d8a569a1c,,1987,300,15,False,False,False,9,2,1,True,0,False
d89a38666,,5293,878,41,True,False,False,121,36,2,True,1,False
d8d0e7c16,,2404,343,15,False,False,False,6,0,0,False,0,False
d827cc76c,,3072,527,27,True,False,False,49,8,1,True,12,True
d8c3d3764,,98,22,3,True,False,False,3,0,0,False,3,False
d8cd9d4c0,,4047,640,25,True,False,False,57,18,2,True,2,False
d863561f2,,1416,241,16,True,False,False,29,2,1,True,0,False
d8a69937e,,1707,276,18,True,False,False,24,9,1,True,0,False
d8ac576ee,,2449,340,15,True,False,False,31,7,1,True,0,False
d8b57cc56,,2200,343,15,False,False,False,30,7,1,True,0,False
d8d8aeba2,,641,115,8,True,False,False,19,5,1,True,1,False
d8e14a02c,,3072,497,33,True,False,False,38,4,2,True,0,False
d8e09d098,,1104,214,15,True,False,False,48,13,1,True,0,False
d899ac2a6,,2351,363,22,True,False,False,49,3,1,True,0,False
d869ea428,,1693,275,23,True,False,False,28,11,1,True,0,False
d878b7fb4,,278,47,5,True,False,False,16,4,1,True,0,False
d8ee6b22e,,4266,680,33,True,False,False,38,8,1,False,22,False
d8b131462,,3240,585,34,True,False,False,253,20,1,True,9,False
d8ded88fc,,447,84,9,True,False,False,24,2,1,True,0,False
d8e18a424,,1141,233,14,True,False,False,51,2,1,True,0,False
d86a9017a,,1676,277,7,False,False,False,14,2,1,False,6,False
d8f767b02,,2097,357,20,True,False,False,68,24,1,True,24,False
d82b42112,,1470,257,14,True,False,False,30,11,1,True,0,True
d8afd39da,,1876,363,20,True,False,True,56,10,1,True,0,False
d8267f24c,,339,44,6,False,False,False,0,0,0,False,0,False
d8b3885e4,,642,97,4,False,False,False,0,0,0,False,0,False
d82604236,,747,123,8,True,False,False,13,5,1,False,6,True
d81f4036e,,6088,974,48,True,False,False,49,30,1,True,0,True
d86e2d99a,,234,37,2,False,False,False,2,1,1,False,0,False
d85fb445e,,515,76,4,False,False,False,1,0,0,False,0,False
d8b10a70e,,2050,331,22,True,False,False,30,9,1,True,0,False
d87df9a40,,5619,871,47,True,False,False,41,9,1,True,0,False
d8694b864,,1922,295,12,False,False,False,12,2,1,True,0,False
d8ab4aea4,,6679,1163,62,True,False,False,210,25,1,True,15,False
d8d24b2ce,,3441,556,39,True,False,False,47,14,1,True,7,False
d86338094,,4818,916,57,True,False,False,304,20,1,True,5,False
d8b505106,,1344,238,12,True,False,False,44,19,1,True,4,False
d899fdaac,,1366,227,11,True,False,False,34,16,1,True,4,False
d82200db0,,2362,375,13,False,False,False,31,10,1,True,2,False
d833d3f60,,11576,1896,91,True,False,False,286,73,1,True,1,True
d889f7702,,1306,191,8,False,False,False,3,3,1,False,0,False
d8198beaa,,3127,509,12,False,False,False,35,11,1,True,9,True
d8e727e54,,1490,226,8,False,False,False,1,0,0,False,0,False
d8f727804,,1422,232,11,True,False,False,39,7,2,True,0,False
d8ab10ef2,,512,74,3,False,False,False,2,1,1,False,0,False
d8ccb9662,,903,162,11,True,False,False,34,6,1,False,0,False
d8724e038,,2577,441,20,True,False,False,47,4,1,True,0,False
d87903324,,719,138,7,True,False,False,25,7,1,True,4,False
d89d7405a,,3883,762,51,True,False,False,348,7,1,True,15,False
d8c05c054,,4960,800,40,True,False,False,64,27,1,True,5,False
d8efddd5a,,2276,416,25,True,False,False,46,1,1,True,4,False
d8e92afa8,,525,81,3,False,False,False,6,2,1,True,0,False
d8de64ede,,2841,466,25,True,False,False,56,9,1,True,0,False
d8ba69b4c,,2572,497,29,True,False,False,142,12,1,True,5,False
d8937492e,,5331,837,37,True,False,False,44,14,1,True,3,False
d86ed2c24,,1694,276,9,False,False,False,29,3,1,True,14,False
d8f790912,,1412,209,12,False,False,False,8,2,1,True,0,False
d8b642b22,,1162,185,7,False,False,False,15,5,1,True,0,False
d8bc26e12,,453,68,3,False,False,False,8,1,1,True,0,False
d8aac317a,,3943,634,21,False,False,False,45,13,1,True,10,False
d8efa6634,,4938,799,36,True,False,False,62,9,1,True,0,False
d83392a88,,3329,618,24,True,False,False,95,24,1,True,15,False
d88908e90,,3683,575,29,True,False,False,71,21,1,True,2,False
d8c7d2a18,,2432,435,28,True,False,False,90,6,1,True,28,False
d8ad658ce,,1115,179,7,False,False,False,19,8,1,False,0,False
d87851f2a,,4164,621,23,False,False,False,15,5,1,True,1,False
d8cfea156,,4387,707,34,True,False,False,98,21,1,True,1,False
d89be0ffe,,2331,387,19,True,False,False,72,3,1,True,0,False
d874ac4ec,,3871,623,18,False,False,False,36,13,1,True,8,False
d8ba46c46,,1951,318,18,True,False,False,63,11,1,True,0,False
d8f3a7256,,1383,248,19,True,False,False,53,10,1,True,0,False
d8a362494,,867,110,5,False,False,False,0,0,0,False,0,False
d87e2e4f2,,776,97,4,False,False,False,0,0,0,False,0,False
d868cc3c0,,1160,206,11,True,False,False,5,1,1,False,0,False
d8ef70430,,2472,373,19,False,False,False,35,18,1,True,2,False
d8a216518,,843,139,13,True,False,False,33,5,1,True,0,False
d86ca15a4,,5074,794,35,True,False,False,48,2,1,True,0,False
d88e4a746,,4575,765,26,False,False,False,55,18,1,True,0,False
d8b1ea1c4,,1622,258,14,True,False,False,56,13,1,True,0,False
d8d8cc8b4,,7278,1161,46,True,False,False,83,15,1,True,0,False
d81c09164,,2566,438,37,True,False,False,60,19,1,True,0,True
d828fb11a,,6716,1112,59,True,False,False,117,24,1,True,5,False
d86a786ec,,2348,403,21,True,False,False,50,10,1,True,2,False
d87b2259c,,930,168,9,True,False,False,35,4,1,True,11,False
d893820a6,,3952,661,29,True,False,False,72,22,1,True,0,False
d89bf2420,,731,121,3,False,False,False,16,9,2,True,0,False
d8e26449e,,2636,447,24,True,False,False,72,16,1,True,0,False
d8cb62a16,,4390,688,39,True,False,False,62,16,1,True,6,False
d8a751ec4,,5283,867,36,True,False,False,60,15,1,True,7,False
d8c00bfa0,,3848,626,25,True,False,False,62,20,1,True,9,False
d8726498c,,2746,396,18,False,False,False,5,4,1,False,0,False
d8e09d0d4,,516,91,4,False,False,False,9,1,1,True,2,False
d872905f0,,3137,593,31,True,False,False,128,16,1,True,7,False
d86c1f086,,126,20,1,False,False,False,4,3,1,False,0,False
d863aba12,,9690,1647,55,True,False,True,149,18,1,True,6,False
d88244cee,,1572,324,15,True,False,False,38,8,1,True,0,False
d8968e010,,2047,321,15,True,False,False,41,3,1,True,0,False
d8ac36c32,,624,106,13,True,False,False,15,5,1,True,3,False
d8b13a634,,4627,766,32,True,False,False,65,20,1,True,7,False
d8bf4eff4,,836,130,7,True,False,False,30,9,1,False,0,False
d8cb6294e,,3145,509,30,True,False,False,26,2,1,False,0,False
d86de574e,,1717,301,21,True,False,False,34,2,1,True,1,False
d8609ee82,,7308,1145,51,True,False,False,74,15,1,True,34,False
d8bf28408,,3647,801,31,True,False,False,429,10,1,True,10,False
d86040102,,7294,1186,67,True,False,False,153,35,1,True,1,False
d8c38ecf4,,1079,179,14,True,False,False,17,2,1,True,1,False
d8e11c118,,273,67,5,True,False,False,15,5,1,False,0,False
d89f60abc,,658,103,3,False,False,False,7,2,1,True,0,False
d8d8c1428,,1338,194,9,False,False,False,12,3,1,True,0,False
d8e541aa4,,4865,803,33,True,False,False,106,21,1,True,10,False
d8982ec1c,,6557,991,46,True,False,False,70,25,1,True,9,False
d826da7a0,,4078,592,36,True,False,False,3,2,2,False,0,False
d8a2d0896,,1189,195,7,False,False,False,11,3,1,True,0,False
d86760e3c,,334,66,7,True,False,False,7,2,1,True,0,False
d8c4c9a7e,,7640,1221,63,True,False,False,183,28,1,True,16,False
d8e18a3ca,,1952,288,8,False,False,False,3,0,0,False,0,False
d8a5699cc,,757,118,4,False,False,False,0,0,0,False,0,False
d85e93d72,,2457,386,13,True,False,False,46,16,1,True,2,False
d86fac708,,6129,1100,60,True,False,False,251,21,1,True,0,False
d889bcbd4,,1297,188,8,False,False,False,6,2,1,False,0,False
d880bf112,,5931,1015,57,True,False,False,82,4,1,True,3,False
d8e98cbd6,,1597,242,10,False,False,False,6,3,1,False,0,False
d8b0129dc,,1093,222,13,True,False,False,86,3,1,True,0,False
d8bac1e0a,,2067,340,18,True,False,False,53,12,1,True,0,False
d87419912,,3561,646,34,True,False,False,124,15,1,True,7,False
d8ad65a5e,,3046,443,18,False,False,False,35,10,1,True,2,False
d889d033c,,756,131,7,True,False,False,37,6,1,True,0,False
d8ebf37f8,,722,102,6,False,False,False,5,2,1,True,0,False
d8a2ea1d8,,8089,1232,52,True,False,False,65,25,1,True,1,False
d8ece1da4,,2343,356,15,False,False,False,46,15,1,True,4,False
d8673d572,,1036,186,10,True,False,False,21,5,1,True,9,False
d8ba5ac14,,1007,154,7,False,False,False,21,8,1,True,0,False
d8115194c,,3642,576,29,True,False,False,41,11,1,True,1,True
d88975806,,912,162,9,True,False,False,44,6,1,True,0,False
d8e11c154,,276,64,5,True,False,False,15,5,1,False,0,False
d8dcf1098,,10495,1701,80,True,False,True,198,47,1,True,32,False
d8d09a312,,1947,294,15,False,False,False,37,14,1,True,3,False
d8267f13e,,1909,278,8,False,False,False,0,0,0,False,0,False
d8912bc3a,,4329,679,29,True,False,False,50,18,1,True,17,False
d8c18d6c6,,1195,235,12,True,False,False,50,6,1,True,0,False
d8641cca8,,4190,650,26,True,False,False,57,19,1,True,0,False
d88e7c818,,10344,1747,74,True,False,False,248,46,1,True,20,False
d85eaac48,,3312,470,31,False,False,False,12,7,1,False,0,False
d893f204a,,4778,1056,66,True,False,False,242,17,1,True,0,False
d8c8b5c96,,594,93,5,False,False,False,8,5,1,True,0,False
d86979160,,6218,919,44,True,False,False,49,10,1,True,0,False
d8ea04578,,478,65,2,False,False,False,8,8,1,False,0,False
d8ac40f5c,,7087,1084,53,True,False,False,141,40,2,True,0,False
d8693f41a,,1854,294,11,False,False,False,42,12,1,True,6,False
d89be0f0e,,3744,589,34,True,False,False,50,5,1,True,0,False
d86d031aa,,532,88,5,False,False,False,10,6,1,True,0,False
d86d31154,,2332,395,23,True,False,False,36,7,1,True,15,False
d8def80e4,,3195,522,19,True,False,False,63,21,1,True,11,False
d89261578,,6002,957,41,True,False,False,54,14,1,True,1,False
d8691c280,,583,128,13,True,False,False,42,6,1,True,0,False
d8bc63ede,,3465,590,29,True,False,False,76,16,1,True,4,False
d8ad8a232,,718,102,4,False,False,False,3,3,1,False,0,False
d8c5fadd0,,1838,311,9,False,False,False,24,8,1,True,4,False
d8a28fca6,,675,109,3,False,False,False,9,3,1,True,0,False
d8bac1e6e,,2140,335,18,False,False,False,38,14,2,True,4,False
d87a4d28e,,1725,275,12,False,False,False,4,3,1,False,0,False
d8df51554,,6871,1097,51,True,False,False,85,23,1,True,8,False
d8af8a74e,,1751,270,6,False,False,False,15,4,1,True,0,False
d8f86de66,,3789,627,30,True,False,False,33,5,1,True,8,False
d8e64bbca,,1088,233,19,True,False,False,91,2,1,True,2,False
d81ca2c74,,4727,716,36,True,False,False,58,9,1,True,5,True
d8bdc4e5e,,3557,595,36,True,False,False,97,10,1,True,11,False
d89b8a280,,1651,265,10,False,False,False,10,2,1,True,0,False
d87d2d9fe,,3754,640,29,True,False,False,82,6,1,True,5,False
d8d303284,,153,28,2,False,False,False,2,1,1,True,0,False
d8e2434d8,,6361,959,33,False,False,False,33,14,1,True,4,False
d8a411ec6,,3715,712,41,True,False,False,194,14,1,True,0,False
d8e075f16,,995,152,7,False,False,False,3,2,1,False,0,False
d8e62f8f8,,5792,871,36,True,False,False,55,21,1,True,3,False
d86d9fe60,,237,39,3,False,False,False,8,2,1,True,1,False
d8d39c7fe,,5242,1208,63,True,False,False,234,17,1,True,0,False
d8b0a1ef2,,986,199,14,True,False,False,42,5,1,True,2,False
d8ded89c4,,735,137,9,True,False,False,22,5,1,True,0,False
d81392de6,,4829,876,44,True,False,False,200,42,1,True,7,True
d8d8c15d6,,540,74,3,False,False,False,2,1,1,False,0,False
d8aaf86c2,,2389,425,31,True,False,False,140,3,1,True,0,False
d8ce46868,,11164,1763,82,True,False,False,110,19,1,True,28,False
d860bbd16,,3151,633,36,True,False,False,211,5,1,True,0,False
d87b359f8,,767,172,12,True,False,False,41,5,1,False,10,False
d8bc8d11c,,4115,619,24,True,False,False,26,7,1,True,3,False
d8b4592ca,,698,151,11,True,False,False,26,3,1,False,5,False
d8e728106,,6834,1115,50,True,False,False,100,21,1,True,0,False
d81a4d578,,3816,595,19,False,False,False,9,2,1,False,0,True
d8c305166,,1667,257,15,True,False,False,18,5,1,True,0,False
d85e3e9f8,,2489,415,13,False,False,False,1,0,0,False,0,False
d8afe4000,,1334,219,9,False,False,False,7,2,1,False,0,False
d86df4d84,,4167,642,24,True,False,False,94,16,1,True,0,False
d8e059938,,946,144,7,False,False,False,24,6,1,True,0,False
d8d960532,,3746,589,34,True,False,False,41,5,1,True,0,False
d871194d8,,755,140,9,True,False,False,17,4,1,False,9,False
d89b1ab9c,,5103,816,32,True,False,False,55,18,1,True,8,False
d89c03572,,2926,454,20,True,False,False,31,4,1,True,1,False
d87397e30,,4149,685,32,True,False,False,66,28,1,True,5,False
d873e1f3a,,1474,273,14,True,False,False,87,10,1,True,0,False
d8ed318fe,,796,108,5,False,False,False,0,0,0,False,0,False
d8b3885a8,,1459,202,9,False,False,False,0,0,0,False,0,False
d87194ca0,,3372,528,31,True,False,False,55,8,1,True,0,False
d819d24e0,,680,109,6,False,False,False,15,10,1,True,2,False
d8a616bea,,1379,250,13,True,False,False,38,7,1,True,0,False
d8de10d8e,,1618,297,20,True,False,False,45,5,1,True,10,False
d8ac67ef4,,2569,472,27,True,False,False,103,24,1,True,18,False
d8ce2f410,,2223,352,21,True,False,False,53,4,1,True,0,False
d87d351cc,,2472,375,16,True,False,False,55,15,1,True,2,False
d88000c4e,,1187,163,5,False,False,False,3,2,1,False,0,False
d8b6617ca,,5034,809,34,True,False,False,70,40,1,True,5,False
d8be45f18,,1103,252,18,True,False,False,83,4,1,True,7,False
d8aefb4b8,,1646,250,11,False,False,False,23,9,1,True,0,False
d8c1618a0,,6306,956,39,True,False,False,140,16,1,True,8,False
d8623d086,,1208,179,7,False,False,False,5,3,1,False,0,False
d8a4806b4,,8584,1769,71,True,False,True,314,36,1,True,13,False
d8d025544,,3511,583,29,True,False,False,70,10,1,False,49,False
d8642a416,,4356,671,32,True,False,False,53,24,1,True,6,False
d8f4d538a,,2255,388,21,True,False,False,49,11,1,False,0,False
d83dd4cbc,,3080,448,22,False,False,False,10,3,1,False,3,True
d8aac3080,,1322,197,10,False,False,False,18,2,1,True,0,False
d8649596e,,4046,643,27,True,False,False,85,28,1,True,1,False
d83562f2a,,3528,569,25,True,False,False,95,9,1,True,1,True
d8b3e3282,,2144,333,14,False,False,False,23,8,1,True,0,False
d8dd011c8,,4752,742,44,True,False,False,62,31,1,True,0,False
d892ba0e2,,2838,497,19,True,False,False,84,25,1,True,16,False
d8dba3812,,3855,564,26,True,False,False,40,6,1,True,2,False
d8d96060e,,7353,1333,84,True,False,False,384,9,2,True,6,False
d85dcd4f6,,12454,1992,93,True,False,False,212,24,1,True,1,False
d83583d10,,3098,506,28,True,False,False,60,12,2,True,8,True
d8f458ee8,,4311,646,36,True,False,False,32,11,1,True,9,False
d8dcbeeb8,,2121,329,9,False,False,False,37,7,1,True,0,False
d879d76d8,,1124,241,16,True,False,False,60,2,1,True,0,False
d8bc04470,,3849,585,23,False,False,False,27,12,1,True,0,False
d8b6cc4a8,,2451,364,16,False,False,False,17,5,1,True,0,False
d8b89017c,,3942,604,20,False,False,False,78,37,1,True,8,False
d8193ec72,,5440,907,50,True,False,False,89,3,1,True,1,True
d8b51fb00,,3987,650,27,True,False,False,48,18,2,True,0,False
d8f921592,,3152,460,22,False,False,False,9,4,1,True,1,False
d8a713ef8,,3639,529,17,False,False,False,16,4,1,True,1,False
d8dbbb8d6,,3002,471,14,False,False,False,38,8,1,True,0,False
d8d151f3a,,4997,815,30,True,False,False,154,40,1,True,27,False
d8632221c,,5293,930,55,True,False,False,235,31,1,True,47,False
d87b9bcf8,,850,128,5,False,False,False,9,6,1,True,0,False
d81ad2782,,3956,615,31,True,False,False,42,9,1,True,12,False
d87e41d36,,1558,270,17,True,False,False,62,19,2,True,0,False
d8a3e19b0,,1739,251,13,False,False,False,3,1,1,True,0,False
d8aba7546,,1969,291,10,False,False,False,16,6,1,True,1,False
d86e6dd92,,1443,247,10,False,False,False,2,1,1,False,1,False
d892da932,,1525,273,15,True,False,False,82,13,1,True,2,False
d883affd4,,2618,480,25,True,False,False,98,17,1,True,2,False
d88f63bfa,,2563,421,18,True,False,False,75,4,2,True,0,False
d8dfaed62,,3153,583,30,True,False,False,140,9,1,True,5,False
d8af248b8,,4437,643,27,True,False,False,49,12,1,True,0,False
